Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","DIOSS","10","918000","LV02302U","3","9","03/23/24 19:29","03/23/24 21:44","26704","S 03/23/24","S",
"02301-9997","DIOSS","6","918000","LV02093U","3","8","03/23/24 19:30","03/23/24 21:46","33449","S 03/23/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","3","4","03/23/24 19:35","03/23/24 21:37","26636","S 03/23/24","S",
"02301-9997","DBCS","4","918000","LV02333U","3","3","03/23/24 19:36","03/23/24 21:44","36452","S 03/23/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","5","03/23/24 19:47","03/23/24 21:52","29077","S 03/23/24","S",
"02301-9997","DBCS","3","918000","LV02341U","3","3","03/23/24 19:47","03/24/24 01:41","46685","S 03/24/24","S",
"02301-9997","DBCS","5","918000","LV02027U","3","4","03/23/24 19:48","03/23/24 21:46","24053","S 03/23/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/23/24 20:05","03/23/24 20:20","14","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/23/24 21:16","03/23/24 22:45","246","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","03/23/24 21:41","03/23/24 22:34","57","S 03/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","6","03/23/24 22:32","03/24/24 00:02","2936","S 03/24/24","NS",
"02301-9997","DIOSS","6","918000","LV02093U","1","9","03/23/24 22:33","03/23/24 23:59","18843","S 03/24/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","6","03/23/24 22:34","03/24/24 00:21","26014","S 03/24/24","S",
"02301-9997","DBCS","5","918000","LV02027U","1","5","03/23/24 22:35","03/24/24 00:22","25733","S 03/24/24","S",
"02301-9997","DIOSS","10","918000","LV02302U","1","10","03/23/24 22:37","03/24/24 00:17","23899","S 03/24/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","1","5","03/23/24 22:38","03/23/24 23:49","20153","S 03/23/24","S",
"02301-9997","DBCS","4","918000","LV02333U","1","4","03/23/24 22:51","03/23/24 23:38","15672","S 03/23/24","S",
"02301-9997","LCTS","2","619000","619Z023T","1","3","03/23/24 23:00","03/24/24 07:00","851","S 03/24/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","03/23/24 23:00","03/24/24 02:23","323","S 03/24/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","1","3","03/23/24 23:00","03/24/24 07:00","38","S 03/24/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/23/24 23:12","03/23/24 23:18","4","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/23/24 23:12","03/23/24 23:18","4","S 03/24/24","NS",
"02301-9997","DBCS","2","918000","LV02382U","1","4","03/23/24 23:13","03/24/24 01:19","44936","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/23/24 23:20","03/24/24 00:18","74","S 03/24/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","1","6","03/23/24 23:44","03/24/24 00:52","13245","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/23/24 23:45","03/24/24 00:28","42","S 03/24/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","1","5","03/24/24 00:11","03/24/24 01:22","19178","S 03/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","03/24/24 00:32","03/24/24 02:53","7493","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 00:41","03/24/24 01:24","58","S 03/24/24","NS",
"02301-9997","DBCS","5","918000","LV02027U","1","6","03/24/24 01:02","03/24/24 01:22","2812","S 03/24/24","NS",
"02301-9997","DBCS","1","918000","LV02368U","1","7","03/24/24 01:07","03/24/24 02:29","21021","S 03/24/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","1","7","03/24/24 01:09","03/24/24 02:12","9632","S 03/24/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/24/24 01:31","03/24/24 02:48","112","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 01:48","03/24/24 01:49","2","S 03/24/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","1","7","03/24/24 01:51","03/24/24 02:32","12886","S 03/24/24","S",
"02301-9997","DBCS","3","918000","LV02330U","1","4","03/24/24 02:01","03/24/24 03:03","18975","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 02:10","03/24/24 04:39","249","S 03/24/24","NS",
"02301-9997","DBCS","2","918000","LV02382U","1","5","03/24/24 02:11","03/24/24 02:31","5720","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 02:13","03/24/24 02:13","1","S 03/24/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","1","10","03/24/24 02:13","03/24/24 02:51","2365","S 03/24/24","NS",
"02301-9997","ATU","2","207000","ATU","1","2","03/24/24 02:26","03/24/24 07:00","400","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/24/24 02:38","03/24/24 02:38","1","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 02:45","03/24/24 02:45","1","S 03/24/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","1","8","03/24/24 03:02","03/24/24 04:16","16670","S 03/24/24","S",
"02301-9997","DBCS","3","918000","LV02330U","1","5","03/24/24 03:05","03/24/24 03:16","4002","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/24/24 03:07","03/24/24 03:12","2","S 03/24/24","NS",
"02301-9997","DBCS","2","918000","LV02382U","1","6","03/24/24 03:12","03/24/24 04:07","10557","S 03/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","03/24/24 03:32","03/24/24 05:36","6342","S 03/24/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/24/24 03:39","03/24/24 04:44","123","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 03:41","03/24/24 03:58","6","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/24/24 04:00","03/24/24 04:59","44","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 04:21","03/24/24 04:23","4","S 03/24/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/24/24 05:18","03/24/24 05:44","32","S 03/24/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","1","7","03/24/24 05:18","03/24/24 06:19","28591","S 03/24/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/24/24 05:22","03/24/24 05:22","1","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 05:34","03/24/24 05:43","20","S 03/24/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","1","11","03/24/24 06:08","03/24/24 06:52","7354","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","1","9","03/24/24 06:17","03/24/24 06:55","7187","S 03/24/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","1","1","03/24/24 06:24","03/24/24 06:44","12","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 06:33","03/24/24 06:49","37","S 03/24/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","03/24/24 07:00","03/24/24 15:00","1786","S 03/24/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","2","1","03/24/24 07:00","03/24/24 15:00","89","S 03/24/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","03/24/24 07:00","03/24/24 15:00","77","S 03/24/24","NS",
"02301-9997","ATU","2","207000","ATU","2","3","03/24/24 07:00","03/24/24 15:00","561","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","1","03/24/24 07:05","03/24/24 07:34","6861","S 03/24/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","1","03/24/24 07:07","03/24/24 08:54","28739","S 03/24/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","03/24/24 07:18","03/24/24 07:29","52","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","2","03/24/24 07:37","03/24/24 08:45","19964","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","3","03/24/24 08:49","03/24/24 08:53","1270","S 03/24/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","03/24/24 08:55","03/24/24 10:57","16866","S 03/24/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","03/24/24 09:33","03/24/24 10:52","24372","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","4","03/24/24 09:35","03/24/24 10:52","21022","S 03/24/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","03/24/24 09:47","03/24/24 10:11","16","S 03/25/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","03/24/24 11:10","03/24/24 11:27","3322","S 03/24/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","03/24/24 11:11","03/24/24 11:38","2663","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","5","03/24/24 11:11","03/24/24 11:33","9225","S 03/24/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","1","03/24/24 11:12","03/24/24 12:55","28000","S 03/24/24","S",
"02301-9997","DBCS","8","918000","LV02018U","2","1","03/24/24 11:23","03/24/24 12:35","19667","S 03/24/24","S",
"02301-9997","DIOSS","6","483000","483FIM00","2","4","03/24/24 11:35","03/24/24 13:28","32393","S 03/24/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","1","03/24/24 11:38","03/24/24 13:26","28481","S 03/24/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","03/24/24 11:38","03/24/24 12:55","10757","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","6","03/24/24 11:40","03/24/24 13:32","33324","S 03/24/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","1","03/24/24 11:40","03/24/24 12:34","22607","S 03/24/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","03/24/24 11:42","03/24/24 12:48","31607","S 03/24/24","S",
"02301-9997","DBCS","2","918000","LV02360U","2","1","03/24/24 12:39","03/24/24 13:25","19116","S 03/24/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","2","03/24/24 12:45","03/24/24 12:57","4185","S 03/24/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","03/24/24 12:47","03/24/24 13:20","8","S 03/25/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","03/24/24 13:02","03/24/24 13:23","3864","S 03/24/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","03/24/24 13:02","03/24/24 13:25","44","S 03/25/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","5","03/24/24 13:29","03/24/24 14:07","13368","S 03/24/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","7","03/24/24 13:39","03/24/24 14:34","19400","S 03/24/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","03/24/24 13:41","03/24/24 14:45","18979","S 03/24/24","NS",
"02301-9997","DBCS","3","918000","LV02061U","2","2","03/24/24 14:07","03/24/24 14:13","118","S 03/24/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","3","2","03/24/24 14:07","03/24/24 16:20","34215","S 03/24/24","S",
"02301-9997","DBCS","3","918000","LV02330U","2","3","03/24/24 14:13","03/24/24 15:30","28895","S 03/24/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","2","03/24/24 14:13","03/24/24 14:35","9993","S 03/24/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","3","3","03/24/24 14:15","03/24/24 15:46","22134","S 03/24/24","S",
"02301-9997","DBCS","1","918000","LV02090U","3","2","03/24/24 14:37","03/24/24 15:31","23888","S 03/24/24","S",
"02301-9997","DBCS","2","918000","LV02360U","2","2","03/24/24 14:47","03/24/24 15:08","8524","S 03/24/24","NS",
"02301-9997","ATU","1","207000","ATU","3","3","03/24/24 15:00","03/24/24 23:00","533","S 03/24/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","3","2","03/24/24 15:00","03/24/24 23:00","50","S 03/24/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","3","2","03/24/24 15:00","03/24/24 23:00","692","S 03/24/24","NS",
"02301-9997","ATU","2","207000","ATU","3","4","03/24/24 15:00","03/24/24 23:00","58","S 03/24/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","3","3","03/24/24 15:09","03/24/24 15:27","5632","S 03/24/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","03/24/24 15:09","03/24/24 17:48","380","S 03/25/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","3","3","03/24/24 15:10","03/24/24 15:34","12211","S 03/24/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/24/24 15:14","03/24/24 16:48","329","S 03/25/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","3","1","03/24/24 15:21","03/24/24 15:29","7","S 03/25/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/24/24 15:25","03/24/24 16:12","6","S 03/25/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","3","4","03/24/24 15:27","03/24/24 16:13","4549","S 03/24/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","3","1","03/24/24 15:52","03/24/24 16:41","32","S 03/25/24","NS",
"02301-9997","DBCS","1","919000","LV02090U-2","3","3","03/24/24 15:55","03/24/24 16:24","16966","S 03/24/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","4","03/24/24 15:56","03/24/24 16:28","13910","S 03/24/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","3","4","03/24/24 16:00","03/24/24 16:27","13295","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","4","03/24/24 16:13","03/24/24 16:26","4627","S 03/24/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","3","5","03/24/24 16:35","03/24/24 16:55","11285","S 03/24/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","3","3","03/24/24 16:44","03/24/24 16:58","5310","S 03/24/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","4","03/24/24 17:02","03/24/24 18:50","59617","S 03/24/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","3","5","03/24/24 17:04","03/24/24 18:54","55121","S 03/24/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","5","03/24/24 17:05","03/24/24 19:00","53277","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","5","03/24/24 17:08","03/24/24 17:13","630","S 03/24/24","S",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/24/24 17:10","03/24/24 17:43","4","S 03/25/24","NS",
"02301-9997","DBCS","8","919000","LV02018U-2","3","6","03/24/24 17:14","03/24/24 17:36","9391","S 03/24/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/24/24 17:15","03/24/24 17:44","57","S 03/25/24","NS",
"02301-9997","DBCS","5","919000","LV02021U-2","3","4","03/24/24 17:31","03/24/24 19:01","34836","S 03/24/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","3","6","03/24/24 17:35","03/24/24 18:53","44648","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","7","03/24/24 17:36","03/24/24 17:40","974","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","8","03/24/24 17:41","03/24/24 18:53","25690","S 03/24/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/24/24 18:07","03/24/24 19:21","159","S 03/25/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","03/24/24 18:34","03/24/24 20:50","221","S 03/25/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/24/24 18:56","03/24/24 19:05","4","S 03/25/24","NS",
"02301-9997","DBCS","1","919000","LV02090U-2","3","5","03/24/24 19:08","03/24/24 19:51","19141","S 03/24/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","3","8","03/24/24 19:14","03/24/24 21:07","44044","S 03/24/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","3","6","03/24/24 19:16","03/24/24 20:24","30355","S 03/24/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","6","03/24/24 19:17","03/24/24 20:52","39409","S 03/24/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","3","5","03/24/24 19:19","03/24/24 21:49","52711","S 03/24/24","S",
"02301-9997","DIOSS","10","918000","LV02302U","3","8","03/24/24 19:22","03/24/24 21:10","47666","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","9","03/24/24 19:23","03/24/24 19:38","3518","S 03/24/24","S",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/24/24 19:27","03/24/24 20:26","6","S 03/25/24","NS",
"02301-9997","DIOSS","6","918000","LV02093U","3","8","03/24/24 19:28","03/24/24 20:57","41351","S 03/24/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","03/24/24 19:31","03/24/24 19:56","22","S 03/25/24","NS",
"02301-9997","DBCS","2","919000","LV02360U-2","3","7","03/24/24 19:31","03/24/24 21:21","49382","S 03/24/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","03/24/24 19:34","03/24/24 20:55","11164","S 03/24/24","NS",
"02301-9997","DBCS","8","919000","LV02018U-2","3","10","03/24/24 19:39","03/24/24 20:04","7996","S 03/24/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/24/24 19:48","03/24/24 20:28","147","S 03/25/24","NS",
"02301-9997","DBCS","1","896000","896FA090","3","6","03/24/24 20:05","03/24/24 20:18","4112","S 03/24/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","7","03/24/24 20:28","03/24/24 21:53","26010","S 03/24/24","S",
"02301-9997","DBCS","4","896000","896FA061","3","7","03/24/24 20:30","03/24/24 20:34","1869","S 03/24/24","S",
"02301-9997","DBCS","4","918000","LV02333U","3","8","03/24/24 21:03","03/24/24 21:52","13255","S 03/24/24","S",
"02301-9997","DBCS","2","896000","896FA360","3","8","03/24/24 21:22","03/24/24 21:26","901","S 03/24/24","S",
"02301-9997","DIOSS","11","919000","LV02301U-2","3","9","03/24/24 21:27","03/24/24 21:45","7191","S 03/24/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","7","03/24/24 21:30","03/24/24 21:53","10211","S 03/24/24","S",
"02301-9997","DIOSS","10","919000","LV02302U-2","3","9","03/24/24 21:32","03/24/24 21:52","9190","S 03/24/24","S",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","03/24/24 21:42","03/24/24 22:21","25","S 03/25/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","3","1","03/24/24 21:52","03/24/24 22:22","81","S 03/25/24","NS",
"02301-9997","DBCS","3","896000","896FA330","3","8","03/24/24 21:56","03/24/24 22:05","3034","S 03/24/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","9","03/24/24 21:57","03/24/24 23:05","2958","S 03/24/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","2","03/24/24 22:06","03/25/24 00:48","15543","S 03/25/24","NS",
"02301-9997","DBCS","2","896000","896FA360","3","9","03/24/24 22:11","03/24/24 22:25","1632","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","11","03/24/24 22:12","03/24/24 22:21","1977","S 03/24/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","8","03/24/24 22:12","03/24/24 23:58","28910","S 03/25/24","S",
"02301-9997","APBS","2","439000","439PA023","1","6","03/24/24 22:14","03/25/24 00:18","3485","S 03/25/24","NS",
"02301-9997","DBCS","3","918000","LV02341U","3","9","03/24/24 22:18","03/24/24 22:50","15316","S 03/24/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","1","12","03/24/24 22:22","03/25/24 00:50","35090","S 03/25/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","03/24/24 22:27","03/24/24 22:28","2","S 03/25/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","3","1","03/24/24 22:28","03/24/24 22:46","24","S 03/25/24","NS",
"02301-9997","DIOSS","11","919000","LV02301U-2","1","10","03/24/24 22:31","03/25/24 00:23","54748","S 03/25/24","S",
"02301-9997","DBCS","4","918000","LV02333U","1","9","03/24/24 22:38","03/25/24 00:14","37099","S 03/25/24","S",
"02301-9997","DIOSS","10","919000","LV02302U-2","1","10","03/24/24 22:39","03/25/24 00:33","53887","S 03/25/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","1","6","03/24/24 22:40","03/25/24 00:01","25216","S 03/25/24","S",
"02301-9997","DBCS","2","918000","LV02382U","1","10","03/24/24 22:41","03/25/24 00:04","38530","S 03/25/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","03/24/24 23:00","03/25/24 02:14","181","S 03/25/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","1","3","03/24/24 23:00","03/25/24 07:00","196","S 03/25/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","1","3","03/24/24 23:00","03/25/24 07:00","1035","S 03/25/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 23:03","03/24/24 23:03","1","S 03/25/24","NS",
"02301-9997","DIOSS","6","919000","LV02093U-2","1","10","03/24/24 23:05","03/25/24 00:27","33525","S 03/25/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/24/24 23:28","03/25/24 03:54","371","S 03/25/24","NS",
"02301-9997","DBCS","3","918000","LV02341U","1","10","03/24/24 23:32","03/25/24 00:41","27466","S 03/25/24","S",
"02301-9997","PSS","5","233000","PSS-RUN-233","1","1","03/24/24 23:50","03/24/24 23:50","1","S 03/25/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","1","1","03/24/24 23:51","03/24/24 23:58","6","S 03/25/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/24/24 23:55","03/25/24 00:02","2","S 03/25/24","NS",
"02301-9997","DBCS","1","918000","LV02368U","1","9","03/25/24 00:03","03/25/24 00:50","6941","S 03/25/24","S",
"02301-9997","DBCS","5","896000","896FA021","1","7","03/25/24 00:06","03/25/24 00:20","3813","S 03/25/24","S",
"02301-9997","APBS","2","439000","439PA023","1","1","03/25/24 00:32","03/25/24 05:22","17729","S 03/25/24","NS",
"02301-9997","DBCS","2","919000","LV02382U-2","1","11","03/25/24 00:34","03/25/24 01:53","36865","S 03/25/24","S",
"02301-9997","PSS","1","325000","PSS-RUN-325","1","1","03/25/24 00:42","03/25/24 01:21","50","S 03/25/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","1","03/25/24 00:56","03/25/24 01:52","7401","S 03/25/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","1","11","03/25/24 01:02","03/25/24 01:14","2894","S 03/25/24","S",
"02301-9997","DBCS","5","918000","LV02027U","1","8","03/25/24 01:03","03/25/24 01:19","3255","S 03/25/24","S",
"02301-9997","DIOSS","11","919000","LV02301U-2","1","11","03/25/24 01:04","03/25/24 01:49","22593","S 03/25/24","S",
"02301-9997","DBCS","4","919000","LV02333U-2","1","10","03/25/24 01:05","03/25/24 04:30","95493","S 03/25/24","S",
"02301-9997","DBCS","8","896000","896FA018","1","13","03/25/24 01:06","03/25/24 01:20","5296","S 03/25/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","10","03/25/24 01:08","03/25/24 05:51","127819","S 03/25/24","S",
"02301-9997","DIOSS","10","919000","LV02302U-2","1","11","03/25/24 01:14","03/25/24 02:09","28366","S 03/25/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","1","12","03/25/24 01:14","03/25/24 02:38","42383","S 03/25/24","S",
"02301-9997","DBCS","8","918000","LV02027U","1","14","03/25/24 01:32","03/25/24 03:26","42973","S 03/25/24","S",
"02301-9997","DBCS","3","919000","LV02341U-2","1","11","03/25/24 01:34","03/25/24 04:38","85411","S 03/25/24","S",
"02301-9997","PSS","1","233000","PSS-RUN-233","1","1","03/25/24 01:46","03/25/24 02:30","32","S 03/25/24","NS",
"02301-9997","DBCS","2","919000","LV02382U-2","1","12","03/25/24 01:56","03/25/24 03:09","28683","S 03/25/24","S",
"02301-9997","PSS","1","325000","PSS-RUN-325","1","1","03/25/24 02:01","03/25/24 02:01","2","S 03/25/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/25/24 02:02","03/25/24 03:39","104","S 03/25/24","NS",
"02301-9997","DIOSS","11","896000","896FA301","1","12","03/25/24 02:03","03/25/24 02:22","4259","S 03/25/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","2","03/25/24 02:16","03/25/24 02:53","5813","S 03/25/24","S",
"02301-9997","DIOSS","10","896000","896FA302","1","12","03/25/24 02:17","03/25/24 02:44","3912","S 03/25/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/25/24 02:38","03/25/24 02:38","1","S 03/25/24","NS",
"02301-9997","DIOSS","6","919000","LV02093U-2","1","13","03/25/24 02:40","03/25/24 02:45","1472","S 03/25/24","S",
"02301-9997","DIOSS","11","481000","481FISHO","1","13","03/25/24 02:45","03/25/24 02:58","28","S 03/25/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/25/24 02:49","03/25/24 02:49","1","S 03/25/24","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","3","03/25/24 03:01","03/25/24 03:35","5485","S 03/25/24","S",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","03/25/24 03:10","03/25/24 03:37","3","S 03/25/24","NS",
"02301-9997","DBCS","2","919000","LV02382U-2","1","13","03/25/24 03:14","03/25/24 04:28","31059","S 03/25/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","03/25/24 03:21","03/25/24 03:21","1","S 03/25/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","1","1","03/25/24 03:27","03/25/24 04:02","55","S 03/25/24","NS",
"02301-9997","DBCS","8","919000","LV02027U-2","1","15","03/25/24 03:41","03/25/24 06:19","49091","S 03/25/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","03/25/24 03:45","03/25/24 04:08","3430","S 03/25/24","S",
"02301-9997","DIOSS","10","919000","LV02027U-2","1","13","03/25/24 03:56","03/25/24 05:44","38496","S 03/25/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","1","14","03/25/24 04:05","03/25/24 04:20","6856","S 03/25/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","03/25/24 04:17","03/25/24 04:37","3437","S 03/25/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","03/25/24 04:19","03/25/24 04:22","12","S 03/25/24","NS",
"02301-9997","DIOSS","11","481000","481FISHO","1","15","03/25/24 04:24","03/25/24 04:28","28","S 03/25/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","03/25/24 04:29","03/25/24 04:56","23","S 03/25/24","NS",
"02301-9997","DIOSS","6","896000","896FA093","1","15","03/25/24 04:31","03/25/24 04:49","2545","S 03/25/24","S",
"02301-9997","DBCS","4","919000","LV02333U-2","1","11","03/25/24 04:33","03/25/24 04:59","2990","S 03/25/24","S",
